User_ID,Signup_Date,Region,Acquisition_Channel,Watch_Time_Mins,Quizzes_Completed,Converted_To_Paid,Subscription_Tier,Total_Revenue_INR
USR056555,2025-02-15 00:00:00,East,Google Ads,29.91,2,0,None (Expired Trial),0.0
USR056556,2025-02-15 00:00:00,East,Google Ads,85.44,6,0,None (Expired Trial),0.0
USR056557,2025-02-15 00:00:00,North,Google Ads,17.6,1,0,None (Expired Trial),0.0
USR056558,2025-02-15 00:00:00,West,Meta Ads,154.77,18,1,Basic Monthly,499.0
USR056559,2025-02-15 00:00:00,South,LinkedIn Business,62.84,4,1,Premium Monthly,999.0
USR056560,2025-02-15 00:00:00,East,YouTube Organic,61.83,4,1,Premium Monthly,999.0
USR056561,2025-02-15 00:00:00,North,Meta Ads,33.88,4,0,None (Expired Trial),0.0
USR056562,2025-02-15 00:00:00,north,Meta Ads,26.82,3,0,None (Expired Trial),0.0
USR056563,2025-02-15 00:00:00,North,Google Ads,67.47,4,1,Basic Monthly,499.0
USR056564,2025-02-15 00:00:00,North,Google Ads,26.77,1,0,None (Expired Trial),0.0
USR056565,2025-02-15 00:00:00,East,Google Ads,29.62,3,0,None (Expired Trial),0.0
USR056566,2025-02-15 00:00:00,North,Meta Ads,67.91,9,0,None (Expired Trial),0.0
USR056567,2025-02-15 00:00:00,South,Meta Ads,113.36,7,1,Premium Monthly,999.0
USR056568,2025-02-15 00:00:00,North,Meta Ads,58.41,7,0,None (Expired Trial),0.0
USR056569,2025-02-15 00:00:00,North,YouTube Organic,15.4,1,0,None (Expired Trial),0.0
USR056570,2025-02-15 00:00:00,N_Reg,YouTube Organic,31.52,3,0,None (Expired Trial),0.0
USR056571,2025-02-15 00:00:00,South,Google Ads,8.84,1,0,None (Expired Trial),0.0
USR056572,2025-02-15 00:00:00,North,Google Ads,139.23,14,1,Premium Monthly,999.0
USR056573,2025-02-15 00:00:00,North,Meta Ads,80.84,4,0,None (Expired Trial),0.0
USR056574,2025-02-15 00:00:00,S_Reg,YouTube Organic,17.66,1,0,None (Expired Trial),0.0
USR056575,2025-02-15 00:00:00,North,Meta Ads,133.16,7,1,Premium Monthly,999.0
USR056576,2025-02-15 00:00:00,South,YouTube Organic,93.67,6,1,Premium Monthly,999.0
USR056577,2025-02-15 00:00:00,North,Google Ads,64.6,4,0,None (Expired Trial),0.0
USR056578,2025-02-15 00:00:00,East,Meta Ads,50.61,7,0,None (Expired Trial),0.0
USR056579,2025-02-15 00:00:00,North,Meta Ads,50.49,4,0,None (Expired Trial),0.0
USR056580,2025-02-15 00:00:00,South,Meta Ads,17.63,1,0,None (Expired Trial),0.0
USR056581,2025-02-15 00:00:00,North,Google Ads,33.29,3,0,None (Expired Trial),0.0
USR056582,2025-02-15 00:00:00,North,Google Ads,,12,0,None (Expired Trial),0.0
USR056583,2025-02-15 00:00:00,North,YouTube Organic,23.21,1,0,None (Expired Trial),0.0
USR056584,2025-02-15 00:00:00,East,Google Ads,23.71,3,0,None (Expired Trial),0.0
USR056585,2025-02-15 00:00:00,South,Google Ads,47.82,3,0,None (Expired Trial),0.0
USR056586,2025-02-15 00:00:00,East,Meta Ads,77.74,5,1,Basic Monthly,499.0
USR056587,2025-02-15 00:00:00,East,Google Ads,22.77,2,0,None (Expired Trial),0.0
USR056588,2025-02-15 00:00:00,East,LinkedIn Business,85.59,9,0,None (Expired Trial),0.0
USR056589,2025-02-15 00:00:00,West,Google Ads,7.57,0,0,None (Expired Trial),0.0
USR056590,2025-02-15 00:00:00,North,Google Ads,245.79,27,0,None (Expired Trial),0.0
USR056591,2025-02-15 00:00:00,North,,176.22,14,0,None (Expired Trial),0.0
USR056592,2025-02-15 00:00:00,North,YouTube Organic,9.56,0,0,None (Expired Trial),0.0
USR056593,2025-02-15 00:00:00,North,LinkedIn Business,20.99,1,0,None (Expired Trial),0.0
USR056594,2025-02-15 00:00:00,North,Google Ads,46.06,3,0,None (Expired Trial),0.0
USR056595,2025-02-15 00:00:00,north,Meta Ads,21.35,2,0,None (Expired Trial),0.0
USR056596,2025-02-15 00:00:00,South,LinkedIn Business,99.41,10,1,Premium Annual,7999.0
USR056597,2025-02-15 00:00:00,East,Google Ads,20.33,2,0,None (Expired Trial),0.0
USR056598,2025-02-15 00:00:00,North,Google Ads,108.52,13,0,None (Expired Trial),0.0
USR056599,2025-02-15 00:00:00,South,Google Ads,26.79,3,0,None (Expired Trial),0.0
USR056600,2025-02-15 00:00:00,West,YouTube Organic,132.43,12,1,Basic Monthly,499.0
USR056601,2025-02-15 00:00:00,East,Google Ads,12.95,1,0,None (Expired Trial),0.0
USR056602,2025-02-15 00:00:00,North,YouTube Organic,57.02,3,0,None (Expired Trial),0.0
USR056603,2025-02-15 00:00:00,East,Meta Ads,16.59,1,0,None (Expired Trial),0.0
USR056604,2025-02-15 00:00:00,South,YouTube Organic,30.15,3,0,None (Expired Trial),0.0
USR056605,2025-02-15 00:00:00,North ,Google Ads,28.53,3,0,None (Expired Trial),0.0
USR056606,2025-02-15 00:00:00,South,YouTube Organic,96.86,6,0,None (Expired Trial),0.0
USR056607,2025-02-15 00:00:00,North,Google Ads,45.28,5,0,None (Expired Trial),0.0
USR056608,2025-02-15 00:00:00,North,Meta Ads,80.05,6,0,None (Expired Trial),0.0
USR056609,2025-02-15 00:00:00,South,Meta Ads,31.24,4,0,None (Expired Trial),0.0
USR056610,2025-02-16 00:00:00,North,Meta Ads,10.11,1,0,None (Expired Trial),0.0
USR056611,2025-02-16 00:00:00,North,Google Ads,51.47,3,1,Basic Monthly,499.0
USR056612,2025-02-16 00:00:00,South,Google Ads,61.17,4,0,None (Expired Trial),0.0
USR056613,2025-02-16 00:00:00,west,Google Ads,33.24,1,0,None (Expired Trial),0.0
USR056614,2025-02-16 00:00:00,West,Meta Ads,42.93,3,0,None (Expired Trial),0.0
USR056615,2025-02-16 00:00:00,South,YouTube Organic,41.98,2,1,Basic Monthly,499.0
USR056616,2025-02-16 00:00:00,North,Meta Ads,43.69,4,0,None (Expired Trial),0.0
USR056617,2025-02-16 00:00:00,South,Google Ads,58.94,3,1,Premium Monthly,999.0
USR056618,2025-02-16 00:00:00,South,Google Ads,45.53,2,0,None (Expired Trial),0.0
USR056619,2025-02-16 00:00:00,West,,39.85,4,0,None (Expired Trial),0.0
USR056620,2025-02-16 00:00:00,West,Google Ads,52.51,3,1,Basic Monthly,499.0
USR056621,2025-02-16 00:00:00,East,Google Ads,,8,0,None (Expired Trial),0.0
USR056622,2025-02-16 00:00:00,West,Google Ads,148.68,14,1,Basic Monthly,499.0
USR056623,2025-02-16 00:00:00,North,Meta Ads,28.51,3,0,None (Expired Trial),0.0
USR056624,2025-02-16 00:00:00,South,Google Ads,43.85,2,1,Premium Monthly,999.0
USR056625,2025-02-16 00:00:00,West,YouTube Organic,23.05,1,0,None (Expired Trial),0.0
USR056626,2025-02-16 00:00:00,South,Meta Ads,31.7,4,0,None (Expired Trial),0.0
USR056627,2025-02-16 00:00:00,West,YouTube Organic,10.27,1,0,None (Expired Trial),0.0
USR056628,2025-02-16 00:00:00,West,Google Ads,18.01,1,1,Premium Monthly,999.0
USR056629,2025-02-16 00:00:00,North,Meta Ads,46.32,4,0,None (Expired Trial),0.0
USR056630,2025-02-16 00:00:00,West,LinkedIn Business,55.54,4,0,None (Expired Trial),0.0
USR056631,2025-02-16 00:00:00,North,Meta Ads,37.85,4,0,None (Expired Trial),0.0
USR056632,2025-02-16 00:00:00,South,Meta Ads,50.52,3,0,None (Expired Trial),0.0
USR056633,2025-02-16 00:00:00,east,Google Ads,25.32,2,0,None (Expired Trial),0.0
USR056634,2025-02-16 00:00:00,North,Meta Ads,96.84,4,0,None (Expired Trial),0.0
USR056635,2025-02-16 00:00:00,South,Meta Ads,17.77,1,0,None (Expired Trial),0.0
USR056636,2025-02-16 00:00:00,North,Google Ads,87.69,10,0,None (Expired Trial),0.0
USR056637,2025-02-16 00:00:00,East,LinkedIn Business,41.36,2,1,Premium Monthly,999.0
USR056638,2025-02-16 00:00:00,West,Meta Ads,16.04,1,0,None (Expired Trial),0.0
USR056639,2025-02-16 00:00:00,East,Meta Ads,40.75,3,0,None (Expired Trial),0.0
USR056640,2025-02-16 00:00:00,South,Meta Ads,102.95,13,1,Basic Monthly,499.0
USR056641,2025-02-16 00:00:00,West,Google Ads,56.94,2,0,None (Expired Trial),0.0
USR056642,2025-02-16 00:00:00,West,Google Ads,57.1,3,1,Basic Monthly,499.0
USR056643,2025-02-16 00:00:00,South,YouTube Organic,26.58,3,0,None (Expired Trial),0.0
USR056644,2025-02-16 00:00:00,West,Google Ads,120.96,15,1,Basic Monthly,499.0
USR056645,2025-02-16 00:00:00,West,Meta Ads,122.86,13,1,Premium Monthly,999.0
USR056646,2025-02-16 00:00:00,North,,64.07,6,0,None (Expired Trial),0.0
USR056647,2025-02-16 00:00:00,West,Meta Ads,9.19,0,0,None (Expired Trial),0.0
USR056648,2025-02-16 00:00:00,North ,YouTube Organic,82.03,11,1,Premium Monthly,999.0
USR056649,2025-02-16 00:00:00,North,LinkedIn Business,8.55,1,0,None (Expired Trial),0.0
USR056650,2025-02-16 00:00:00,South,Meta Ads,107.07,12,1,Basic Monthly,499.0
USR056651,2025-02-16 00:00:00,North,Meta Ads,28.26,2,0,None (Expired Trial),0.0
USR056652,2025-02-16 00:00:00,West,Google Ads,44.96,3,1,Premium Monthly,999.0
USR056653,2025-02-16 00:00:00,East ,Google Ads,42.34,5,0,None (Expired Trial),0.0
USR056654,2025-02-16 00:00:00,South,YouTube Organic,68.19,5,1,Basic Monthly,499.0
USR056655,2025-02-16 00:00:00,West,YouTube Organic,92.2,11,1,Basic Monthly,499.0
USR056656,2025-02-16 00:00:00,East,Meta Ads,46.34,3,0,None (Expired Trial),0.0
USR056657,2025-02-16 00:00:00,North,LinkedIn Business,43.58,3,1,Basic Monthly,499.0
USR056658,2025-02-16 00:00:00,North,Google Ads,96.32,9,1,Basic Monthly,499.0
USR056659,2025-02-16 00:00:00,South,Meta Ads,30.27,3,0,None (Expired Trial),0.0
USR056660,2025-02-16 00:00:00,East,YouTube Organic,9.94,0,0,None (Expired Trial),0.0
USR056661,2025-02-16 00:00:00,West,LinkedIn Business,78.06,9,0,None (Expired Trial),0.0
USR056662,2025-02-16 00:00:00,North,Meta Ads,102.98,10,1,Basic Monthly,499.0
USR056663,2025-02-16 00:00:00,South,Google Ads,58.62,7,0,None (Expired Trial),0.0
USR056664,2025-02-16 00:00:00,East,Google Ads,10.45,0,0,None (Expired Trial),0.0
USR056665,2025-02-16 00:00:00,South,Meta Ads,20.98,2,0,None (Expired Trial),0.0
USR056666,2025-02-16 00:00:00,north,Meta Ads,13.28,1,0,None (Expired Trial),0.0
USR056667,2025-02-16 00:00:00,South,Meta Ads,45.64,4,0,None (Expired Trial),0.0
USR056668,2025-02-16 00:00:00,West,Google Ads,123.38,15,1,Basic Monthly,499.0
USR056669,2025-02-16 00:00:00,West,Google Ads,41.04,3,1,Basic Monthly,499.0
USR056670,2025-02-16 00:00:00,West,Google Ads,18.43,1,0,None (Expired Trial),0.0
USR056671,2025-02-16 00:00:00,south,Meta Ads,32.39,1,0,None (Expired Trial),0.0
USR056672,2025-02-16 00:00:00,North,LinkedIn Business,71.43,7,0,None (Expired Trial),0.0
USR056673,2025-02-16 00:00:00,East,Google Ads,85.81,4,0,None (Expired Trial),0.0
USR056674,2025-02-16 00:00:00,East,Google Ads,28.23,1,0,None (Expired Trial),0.0
USR056675,2025-02-16 00:00:00,East,YouTube Organic,18.92,1,0,None (Expired Trial),0.0
USR056676,2025-02-16 00:00:00,South,Meta Ads,13.04,0,0,None (Expired Trial),0.0
USR056677,2025-02-16 00:00:00,North,Google Ads,39.91,4,0,None (Expired Trial),0.0
USR056678,2025-02-16 00:00:00,East,Google Ads,13.84,1,0,None (Expired Trial),0.0
USR056679,2025-02-16 00:00:00,South,Google Ads,118.07,13,0,None (Expired Trial),0.0
USR056680,2025-02-16 00:00:00,East,Meta Ads,49.44,5,0,None (Expired Trial),0.0
USR056681,2025-02-16 00:00:00,West,,101.63,11,1,Basic Monthly,499.0
USR056682,2025-02-16 00:00:00,North,Meta Ads,75.98,5,0,None (Expired Trial),0.0
USR056683,2025-02-16 00:00:00,East,Meta Ads,25.65,1,0,None (Expired Trial),0.0
USR056684,2025-02-16 00:00:00,S_Reg,Meta Ads,26.1,2,0,None (Expired Trial),0.0
USR056685,2025-02-16 00:00:00,South,Google Ads,118.07,10,1,Premium Monthly,999.0
USR056686,2025-02-16 00:00:00,East,LinkedIn Business,19.09,2,0,None (Expired Trial),0.0
USR056687,2025-02-16 00:00:00,North,Meta Ads,226.92,19,1,Premium Monthly,999.0
USR056688,2025-02-16 00:00:00,West,Meta Ads,84.21,7,0,None (Expired Trial),0.0
USR056689,2025-02-16 00:00:00,North,Meta Ads,81.03,11,1,Premium Monthly,999.0
USR056690,2025-02-16 00:00:00,South,Meta Ads,72.09,8,0,None (Expired Trial),0.0
USR056691,2025-02-16 00:00:00,North,Google Ads,143.21,11,1,Basic Monthly,499.0
USR056692,2025-02-16 00:00:00,North,Meta Ads,47.33,6,0,None (Expired Trial),0.0
USR056693,2025-02-16 00:00:00,North,Google Ads,,4,0,None (Expired Trial),0.0
USR056694,2025-02-16 00:00:00,North,LinkedIn Business,38.92,5,0,None (Expired Trial),0.0
USR056695,2025-02-16 00:00:00,East,LinkedIn Business,86.95,7,1,Premium Monthly,999.0
USR056696,2025-02-16 00:00:00,South,Meta Ads,34.74,5,0,None (Expired Trial),0.0
USR056697,2025-02-16 00:00:00,North,Google Ads,73.16,8,0,None (Expired Trial),0.0
USR056698,2025-02-16 00:00:00,South,Google Ads,208.04,26,1,Basic Monthly,499.0
USR056699,2025-02-16 00:00:00,East,YouTube Organic,38.88,3,0,None (Expired Trial),0.0
USR056700,2025-02-16 00:00:00,West,YouTube Organic,35.93,4,0,None (Expired Trial),0.0
USR056701,2025-02-16 00:00:00,North,Google Ads,16.52,1,0,None (Expired Trial),0.0
USR056702,2025-02-16 00:00:00,West,Google Ads,68.76,5,0,None (Expired Trial),0.0
USR056703,2025-02-16 00:00:00,South,Google Ads,29.45,2,0,None (Expired Trial),0.0
USR056704,2025-02-16 00:00:00,North,Meta Ads,22.69,3,0,None (Expired Trial),0.0
USR056705,2025-02-16 00:00:00,South,YouTube Organic,39.01,3,0,None (Expired Trial),0.0
USR056706,2025-02-16 00:00:00,South,Google Ads,31.43,3,0,None (Expired Trial),0.0
USR056707,2025-02-16 00:00:00,North,Google Ads,38.61,3,0,None (Expired Trial),0.0
USR056708,2025-02-16 00:00:00,West,Google Ads,51.85,4,0,None (Expired Trial),0.0
USR056709,2025-02-16 00:00:00,South,YouTube Organic,40.04,4,0,None (Expired Trial),0.0
USR056710,2025-02-16 00:00:00,North,YouTube Organic,32.25,2,0,None (Expired Trial),0.0
USR056711,2025-02-16 00:00:00,South,YouTube Organic,104.38,8,0,None (Expired Trial),0.0
USR056712,2025-02-16 00:00:00,North,Meta Ads,140.76,13,0,None (Expired Trial),0.0
USR056713,2025-02-16 00:00:00,South,,72.73,7,0,None (Expired Trial),0.0
USR056714,2025-02-16 00:00:00,East,Meta Ads,133.08,9,1,Premium Monthly,999.0
USR056715,2025-02-16 00:00:00,North,Google Ads,18.48,1,0,None (Expired Trial),0.0
USR056716,2025-02-16 00:00:00,East,YouTube Organic,18.01,2,0,None (Expired Trial),0.0
USR056717,2025-02-16 00:00:00,South,Google Ads,62.63,8,0,None (Expired Trial),0.0
USR056718,2025-02-16 00:00:00,South,Meta Ads,89.8,6,0,None (Expired Trial),0.0
USR056719,2025-02-16 00:00:00,North,YouTube Organic,55.73,5,0,None (Expired Trial),0.0
USR056720,2025-02-16 00:00:00,South,Google Ads,42.65,2,1,Basic Monthly,499.0
USR056721,2025-02-16 00:00:00,South,YouTube Organic,24.7,1,0,None (Expired Trial),0.0
USR056722,2025-02-16 00:00:00,North,Meta Ads,66.21,6,1,Basic Monthly,499.0
USR056723,2025-02-16 00:00:00,North,Google Ads,71.4,9,0,None (Expired Trial),0.0
USR056724,2025-02-16 00:00:00,South,Google Ads,145.84,16,0,None (Expired Trial),0.0
USR056725,2025-02-16 00:00:00,North,Meta Ads,76.78,6,1,Basic Monthly,499.0
USR056726,2025-02-16 00:00:00,North,Meta Ads,56.6,7,0,None (Expired Trial),0.0
USR056727,2025-02-16 00:00:00,West,Google Ads,143.17,21,1,Basic Monthly,499.0
USR056728,2025-02-16 00:00:00,South,YouTube Organic,13.43,0,0,None (Expired Trial),0.0
USR056729,2025-02-16 00:00:00,South,Meta Ads,23.95,2,0,None (Expired Trial),0.0
USR056730,2025-02-16 00:00:00,West,Meta Ads,22.58,2,0,None (Expired Trial),0.0
USR056731,2025-02-16 00:00:00,North,Google Ads,25.09,1,0,None (Expired Trial),0.0
USR056732,2025-02-16 00:00:00,West,YouTube Organic,56.98,6,1,Basic Monthly,499.0
USR056733,2025-02-16 00:00:00,North,LinkedIn Business,35.26,3,0,None (Expired Trial),0.0
USR056734,2025-02-16 00:00:00,South,Meta Ads,133.03,7,1,Premium Monthly,999.0
USR056735,2025-02-16 00:00:00,West,Meta Ads,11.46,0,0,None (Expired Trial),0.0
USR056736,2025-02-16 00:00:00,North,LinkedIn Business,24.15,1,0,None (Expired Trial),0.0
USR056737,2025-02-16 00:00:00,North,Meta Ads,10.58,1,0,None (Expired Trial),0.0
USR056738,2025-02-16 00:00:00,South,YouTube Organic,97.26,9,1,Premium Annual,7999.0
USR056739,2025-02-16 00:00:00,North,Google Ads,67.97,3,1,Premium Monthly,999.0
USR056740,2025-02-16 00:00:00,East,Meta Ads,31.63,2,0,None (Expired Trial),0.0
USR056741,2025-02-16 00:00:00,West,Google Ads,45.16,4,0,None (Expired Trial),0.0
USR056742,2025-02-16 00:00:00,West,Google Ads,27.38,1,0,None (Expired Trial),0.0
USR056743,2025-02-16 00:00:00,North,YouTube Organic,75.27,5,0,None (Expired Trial),0.0
USR056744,2025-02-16 00:00:00,West,Meta Ads,58.34,4,1,Premium Monthly,999.0
USR056745,2025-02-16 00:00:00,East,Meta Ads,33.08,3,0,None (Expired Trial),0.0
USR056746,2025-02-16 00:00:00,East,Google Ads,41.66,2,0,None (Expired Trial),0.0
USR056747,2025-02-17 00:00:00,South,Meta Ads,41.74,5,0,None (Expired Trial),0.0
USR056748,2025-02-17 00:00:00,South,Meta Ads,23.68,1,0,None (Expired Trial),0.0
USR056749,2025-02-17 00:00:00,North,Google Ads,64.36,8,0,None (Expired Trial),0.0
USR056750,2025-02-17 00:00:00,South,Meta Ads,49.96,5,0,None (Expired Trial),0.0
USR056751,2025-02-17 00:00:00,East,Meta Ads,110.5,16,0,None (Expired Trial),0.0
USR056752,2025-02-17 00:00:00,North,Google Ads,18.44,1,0,None (Expired Trial),0.0
USR056753,2025-02-17 00:00:00,West,YouTube Organic,90.41,8,0,None (Expired Trial),0.0
USR056754,2025-02-17 00:00:00,North,Meta Ads,302.57,44,1,Premium Annual,7999.0
USR056755,2025-02-17 00:00:00,North,Google Ads,126.69,13,1,Basic Monthly,499.0
USR056756,2025-02-17 00:00:00,South,Google Ads,65.78,4,0,None (Expired Trial),0.0
USR056757,2025-02-17 00:00:00,West,Google Ads,47.09,3,0,None (Expired Trial),0.0
USR056758,2025-02-17 00:00:00,West,Google Ads,12.77,0,0,None (Expired Trial),0.0
USR056759,2025-02-17 00:00:00,North,Google Ads,20.02,2,0,None (Expired Trial),0.0
USR056760,2025-02-17 00:00:00,North,Google Ads,24.82,2,0,None (Expired Trial),0.0
USR056761,2025-02-17 00:00:00,North,Meta Ads,23.18,2,0,None (Expired Trial),0.0
USR056762,2025-02-17 00:00:00,East,YouTube Organic,21.66,1,1,Basic Monthly,499.0
USR056763,2025-02-17 00:00:00,North,Google Ads,38.6,2,0,None (Expired Trial),0.0
USR056764,2025-02-17 00:00:00,North,YouTube Organic,32.32,2,0,None (Expired Trial),0.0
USR056765,2025-02-17 00:00:00,West,Google Ads,23.22,2,0,None (Expired Trial),0.0
USR056766,2025-02-17 00:00:00,East,Google Ads,64.5,8,0,None (Expired Trial),0.0
USR056767,2025-02-17 00:00:00,west,Google Ads,51.79,3,0,None (Expired Trial),0.0
USR056768,2025-02-17 00:00:00,North,Google Ads,88.58,7,0,None (Expired Trial),0.0
USR056769,2025-02-17 00:00:00,East,Google Ads,44.91,6,0,None (Expired Trial),0.0
USR056770,2025-02-17 00:00:00,North,Google Ads,55.77,8,1,Basic Monthly,499.0
USR056771,2025-02-17 00:00:00,East,YouTube Organic,30.01,3,0,None (Expired Trial),0.0
USR056772,2025-02-17 00:00:00,South,Meta Ads,22.66,1,0,None (Expired Trial),0.0
USR056773,2025-02-17 00:00:00,North,LinkedIn Business,44.2,5,1,Premium Monthly,999.0
USR056774,2025-02-17 00:00:00,North,,25.61,3,0,None (Expired Trial),0.0
USR056775,2025-02-17 00:00:00,West,Meta Ads,141.43,16,1,Premium Annual,7999.0
USR056776,2025-02-17 00:00:00,East,Google Ads,24.61,3,0,None (Expired Trial),0.0
USR056777,2025-02-17 00:00:00,east,Google Ads,23.19,3,0,None (Expired Trial),0.0
USR056778,2025-02-17 00:00:00,north,Google Ads,132.63,16,1,Basic Monthly,499.0
USR056779,2025-02-17 00:00:00,East,Google Ads,24.38,1,0,None (Expired Trial),0.0
USR056780,2025-02-17 00:00:00,North,YouTube Organic,115.52,12,1,Premium Monthly,999.0
USR056781,2025-02-17 00:00:00,North,YouTube Organic,7.64,0,0,None (Expired Trial),0.0
USR056782,2025-02-17 00:00:00,South,Meta Ads,28.14,1,0,None (Expired Trial),0.0
USR056783,2025-02-17 00:00:00,South,YouTube Organic,30.27,4,1,Basic Monthly,499.0
USR056784,2025-02-17 00:00:00,North,Meta Ads,55.66,6,1,Premium Monthly,999.0
USR056785,2025-02-17 00:00:00,West,Meta Ads,52.34,6,0,None (Expired Trial),0.0
USR056786,2025-02-17 00:00:00,North,LinkedIn Business,60.64,7,0,None (Expired Trial),0.0
USR056787,2025-02-17 00:00:00,East,LinkedIn Business,180.92,19,0,None (Expired Trial),0.0
USR056788,2025-02-17 00:00:00,E_Reg,Google Ads,71.66,10,1,Premium Monthly,999.0
USR056789,2025-02-17 00:00:00,North,Google Ads,60.87,6,1,Premium Monthly,999.0
USR056790,2025-02-17 00:00:00,South,Meta Ads,65.75,8,0,None (Expired Trial),0.0
USR056791,2025-02-17 00:00:00,North,YouTube Organic,66.98,3,0,None (Expired Trial),0.0
USR056792,2025-02-17 00:00:00,South,YouTube Organic,14.55,1,0,None (Expired Trial),0.0
USR056793,2025-02-17 00:00:00,North,YouTube Organic,46.7,4,1,Premium Monthly,999.0
USR056794,2025-02-17 00:00:00,North,LinkedIn Business,33.86,4,0,None (Expired Trial),0.0
USR056795,2025-02-17 00:00:00,North,Google Ads,156.87,20,1,Premium Annual,7999.0
USR056796,2025-02-17 00:00:00,West,YouTube Organic,35.83,4,0,None (Expired Trial),0.0
USR056797,2025-02-17 00:00:00,East,YouTube Organic,20.81,1,0,None (Expired Trial),0.0
USR056798,2025-02-17 00:00:00,North,YouTube Organic,91.09,9,1,Premium Annual,7999.0
USR056799,2025-02-17 00:00:00,South,Meta Ads,,1,0,None (Expired Trial),0.0
USR056800,2025-02-17 00:00:00,North,Google Ads,19.07,1,0,None (Expired Trial),0.0
USR056801,2025-02-17 00:00:00,West,Meta Ads,59.48,3,0,None (Expired Trial),0.0
USR056802,2025-02-17 00:00:00,West,Meta Ads,65.69,9,0,None (Expired Trial),0.0
USR056803,2025-02-17 00:00:00,East,YouTube Organic,59.53,4,1,Basic Monthly,499.0
USR056804,2025-02-17 00:00:00,north,Meta Ads,14.4,1,0,None (Expired Trial),0.0
USR056805,2025-02-17 00:00:00,North,Google Ads,24.41,1,0,None (Expired Trial),0.0
USR056806,2025-02-17 00:00:00,East,Google Ads,10.86,0,0,None (Expired Trial),0.0
USR056807,2025-02-17 00:00:00,South ,Meta Ads,115.23,5,1,Basic Monthly,499.0
USR056808,2025-02-17 00:00:00,North,Meta Ads,16.17,1,0,None (Expired Trial),0.0
USR056809,2025-02-17 00:00:00,N_Reg,LinkedIn Business,62.24,5,1,Premium Monthly,999.0
USR056810,2025-02-17 00:00:00,South,Meta Ads,171.39,21,1,Basic Monthly,499.0
USR056811,2025-02-17 00:00:00,West,Meta Ads,33.24,2,0,None (Expired Trial),0.0
USR056812,2025-02-17 00:00:00,South,Meta Ads,24.02,3,0,None (Expired Trial),0.0
USR056813,2025-02-17 00:00:00,north,Google Ads,33.61,2,0,None (Expired Trial),0.0
USR056814,2025-02-17 00:00:00,North,Meta Ads,74.52,5,0,None (Expired Trial),0.0
USR056815,2025-02-17 00:00:00,North,,-26.92,3,0,None (Expired Trial),0.0
USR056816,2025-02-17 00:00:00,South,Meta Ads,174.58,11,1,Premium Monthly,999.0
USR056817,2025-02-17 00:00:00,East,LinkedIn Business,69.33,5,1,Premium Annual,7999.0
USR056818,2025-02-17 00:00:00,South,YouTube Organic,30.19,2,0,None (Expired Trial),0.0
USR056819,2025-02-17 00:00:00,S_Reg,Meta Ads,92.68,12,1,Premium Monthly,999.0
USR056820,2025-02-17 00:00:00,North,Meta Ads,17.09,2,0,None (Expired Trial),0.0
USR056821,2025-02-17 00:00:00,North,Meta Ads,25.94,3,0,None (Expired Trial),0.0
USR056822,2025-02-17 00:00:00,East,Meta Ads,122.15,10,1,Premium Monthly,999.0
USR056823,2025-02-17 00:00:00,East,Meta Ads,70.99,9,0,None (Expired Trial),0.0
USR056824,2025-02-17 00:00:00,West,Meta Ads,64.9,6,1,Premium Monthly,999.0
USR056825,2025-02-17 00:00:00,West,Google Ads,,2,0,None (Expired Trial),0.0
USR056826,2025-02-17 00:00:00,South,Google Ads,71.81,3,0,None (Expired Trial),0.0
USR056827,2025-02-17 00:00:00,South,Meta Ads,68.73,6,1,Basic Monthly,499.0
USR056828,2025-02-17 00:00:00,South,LinkedIn Business,35.93,4,0,None (Expired Trial),0.0
USR056829,2025-02-17 00:00:00,West,Google Ads,16.53,2,0,None (Expired Trial),0.0
USR056830,2025-02-17 00:00:00,West,Google Ads,72.17,4,1,Premium Monthly,999.0
USR056831,2025-02-17 00:00:00,North,Google Ads,26.44,3,0,None (Expired Trial),0.0
USR056832,2025-02-17 00:00:00,South,Meta Ads,,1,0,None (Expired Trial),0.0
USR056833,2025-02-17 00:00:00,South,Meta Ads,17.38,2,0,None (Expired Trial),0.0
USR056834,2025-02-17 00:00:00,North,LinkedIn Business,45.39,4,1,Premium Annual,7999.0
USR056835,2025-02-17 00:00:00,South,Google Ads,79.17,7,0,None (Expired Trial),0.0
USR056836,2025-02-17 00:00:00,South,Google Ads,42.72,5,1,Premium Monthly,999.0
USR056837,2025-02-17 00:00:00,East,,20.95,1,0,None (Expired Trial),0.0
USR056838,2025-02-17 00:00:00,West,Meta Ads,17.19,1,0,None (Expired Trial),0.0
USR056839,2025-02-17 00:00:00,South,Google Ads,19.6,1,0,None (Expired Trial),0.0
USR056840,2025-02-17 00:00:00,North,Meta Ads,94.65,6,0,None (Expired Trial),0.0
USR056841,2025-02-17 00:00:00,South,YouTube Organic,18.34,1,0,None (Expired Trial),0.0
USR056842,2025-02-17 00:00:00,North,Google Ads,6.23,0,0,None (Expired Trial),0.0
USR056843,2025-02-17 00:00:00,South,Meta Ads,101.84,13,1,Basic Monthly,499.0
USR056844,2025-02-17 00:00:00,South,Google Ads,119.28,6,0,None (Expired Trial),0.0
USR056845,2025-02-17 00:00:00,West,LinkedIn Business,42.79,4,0,None (Expired Trial),0.0
USR056846,2025-02-17 00:00:00,South,Google Ads,106.06,15,0,None (Expired Trial),0.0
